"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6a7260ba8df87c466c50b9bfd1e13cc9",7.33523824981982,3.44982854248388,0.962285756402264,3.58503544246762,0.000337032432014204,0.00667961127070671,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured_bacterium"
"0a7c1018552ed1c13faedae221cf5495",72.1662748382773,-6.86005837718214,0.981961659670847,-6.98607558617067,2.82681818922737e-12,3.55755069114265e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"f245d12a177acf6ae7557027ce3303cc",19.6266226429373,-4.94791981632779,0.914391734123501,-5.4111598253572,6.26178528761065e-08,4.37803154692111e-06,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured_bacterium"
"472fb346ff73995102ff1edf501e34d2",14.3989109496692,-4.48399914611961,0.986908715507329,-4.54347912391732,5.53332875901942e-06,0.000219328952542549,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839","metagenome"
"71276d79bffe9317fa065e8a43ec06b1",82.2611170483236,-4.19594275918821,1.01238420257904,-4.14461500732537,3.40385092639015e-05,0.00101390447120994,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"1a3102e49f28b3ed768cd9a677660a42",4.61266874989357,-2.6980333303187,0.861306382315881,-3.13248965259519,0.00173330537082193,0.0253858507311863,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","metagenome"
"908a0d3e94d314f57c678ee038cf7227",16.9281230643888,4.72926148628197,0.935748203798713,5.05398938206166,4.32675672496755e-07,2.39350476411941e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_calcoaceticus"
"985425336352db323609d6eadf7ed6f2",4.00177450404794,2.46123235685913,0.837215705023294,2.93978283265799,0.00328442358865741,0.0420707082577644,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"fa5f3dd3befbf15b8f882f3a834a217c",22.2695006075542,5.13788355010528,1.0594405298799,4.84961959184978,1.23698472348125e-06,6.35406234490269e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"1c5e2766451981187088bf127afbc326",4.45989137623514,-2.64177218689957,0.855700249600392,-3.08726354600605,0.00202008412292843,0.0287445939958528,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","uncultured_bacterium"
"4eb84dd7a80813f328ac6d892458c629",4.25487879197214,-2.56270026535726,0.847788432561592,-3.02280635938151,0.00250442441373389,0.0338539056997605,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","metagenome"
"557bdea2ae50413f7ea38f55fb6fa60d",7.17728708122596,-3.41316058779168,0.893600659411053,-3.81955916420339,0.000133690390992855,0.00315961233923958,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured_Flexibacter"
"6ae4d9a1fc9d13052d1137bc66e9b86d",4.3582574578728,2.60570372983161,0.876424980662451,2.97310527121451,0.00294803322267408,0.0383472848654815,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"2c7ea1ff94c59046fbc48a02f4514dce",8.65823130879908,-3.84149060168936,0.985876756076628,-3.89652213424411,9.75838929606126e-05,0.00248099655133194,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"425c156834fe3cdfeb555f7dc72c29d4",6.50867353748222,-3.25813624145061,0.879177093545642,-3.70589300536805,0.000210647216870014,0.00467671842890587,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_proteobacterium"
"d5b958e3d304d4e8b5b808d5fc6ba82c",12.0927881129871,-4.21984301037076,0.965530033943191,-4.37049378271235,1.2396588443792e-05,0.000450595917226709,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
"9c4ce89f35c209849e8a401f5bc437c0",12.0468291945182,-4.21403802495691,0.964616845670288,-4.36861334515539,1.25037917607401e-05,0.000450595917226709,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","uncultured_bacterium"
"a61ad529e9c1e33bba1b9d1d5cf2d22c",14.4509404449784,-4.48943330575322,0.987491972476624,-4.54629853293263,5.45975813777481e-06,0.000219328952542549,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"0610377a01597e5db80c699f8166cb03",15.6844356901086,-4.61263936485101,0.959971697588924,-4.8049743304268,1.54771360761225e-06,7.56426242788354e-05,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadetes_bacterium"
"2e8eb460869f3a799a55e519ebd05360",60.8776613565626,-4.23053199268425,1.04665633380882,-4.04194944991082,5.30086615944194e-05,0.0014502478394908,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured_bacterium"
"fb3a2d22882286af8707c89e9c7c6215",11.9438648720878,-4.20098537865168,0.963642639280865,-4.35948473781395,1.30369045356857e-05,0.000465445230018738,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA
"8c848a76b72a16d064b56f60bfd607c4",4.30523915209352,-2.58256405942601,0.849774610459449,-3.03911652294447,0.00237273062004773,0.0325721777759884,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter",NA
"282641316cba4235c59d17cb5b8ff97c",9.01930134546048,-3.77015806457363,0.926159883740997,-4.07074213724848,4.68636015882535e-05,0.00132534477750151,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","uncultured_actinobacterium"
"3ea1deb43a5bda3ba23a405194fc898c",24.9864991211547,5.30841237174989,1.071625049241,4.9536098241728,7.28492108866079e-07,3.9013077404594e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"5c9f41f188d283bc13b02ec295f190b4",7.73934873615608,-3.53175363887743,0.905052694055825,-3.90226299758364,9.52975310970461e-05,0.00244759067113536,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","metagenome"
"632ca78429b1eeaa6d5315bc692a6f94",15.9429772817004,-4.63717865372908,0.999079336482227,-4.64145186913449,3.45969614639991e-06,0.000148855644452796,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"edc44ba946f5a9febae1abecbb426e04",10.5651937613882,4.01603867297432,0.969650825093095,4.14173697277961,3.44685494903266e-05,0.00102067457726061,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"79611ef4c933e44282af1052459fc280",7.8602001602232,3.55824246183745,0.928025902067883,3.83420597842018,0.000125970551012016,0.00300538271940515,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"6c115e98e42dec09028f699aaaa213a7",16.1971954629368,-4.66091560589232,0.89462732403441,-5.20989632294424,1.88946185180638e-07,1.15994523926748e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","uncultured_Steroidobacter"
"739dccf9ffeb5d03dee0cc3ee7139f73",8.30421852811594,-3.64183664915757,0.915118711247823,-3.97963302945876,6.90217289233911e-05,0.00182871254421237,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","uncultured_bacterium"
"726ac9ed265bc4e63f97604edf170f2f",57.9631892014814,-6.54082368240787,1.05620315482396,-6.19277044622922,5.91157950532425e-10,1.29386483607836e-07,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"137f95d4e207e270c3638817058b9e64",29.1177773404255,-5.20266295834971,0.94753031108202,-5.49076150651961,4.00204457526885e-08,3.19782418919101e-06,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA
"82faa81d895d7e8dbfc81a8a4298f795",4.81762181509361,-2.77017845795678,0.868476299453114,-3.18969954586117,0.00142420777588079,0.0215481667097634,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured","metagenome"
"3832920ef3d89e9de713577821c2372c",4.25311707638127,-2.56207293438955,0.847717016058998,-3.0223209937445,0.00250844394636684,0.0338539056997605,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured_bacterium"
"1493d074ac91935d72cda187eed3ac67",38.7049047227085,-3.09589473473023,0.999774463161328,-3.09659313055554,0.0019575835932456,0.0281556451668524,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_bacterium"
"dbb7d2cf3645c862d6f7c569d2546f05",6.20105500519386,-3.18078824630089,0.908725374125582,-3.50027449091712,0.000464779301190524,0.00882905283846453,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","uncultured_bacterium"
"cfb994e475dc4b052b1f8fe81008d8c7",3.58752892837973,-2.27049555307522,0.782984721217445,-2.89979547690902,0.00373406218363175,0.046243068006467,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured_bacterium"
"d318b39365a2cd49e9fdee806c2bc031",8.97013861189594,-3.76168019634771,0.890246191482485,-4.22543812300232,2.38476348046594e-05,0.000751849921571354,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"481dfe932beeef9608438d2ff20a3212",3.89915112145701,2.41684211867742,0.832733505565641,2.90229959827995,0.00370434084146646,0.046243068006467,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"da375d8d80bceb5407e06f797532e520",5.1751362330116,-2.88801512712829,0.880128940850623,-3.28135457554332,0.00103309782756049,0.0167222330030209,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured_bacterium"
"b5dadbf71294ccdf77aaa98c0462d0fc",8.70954300009454,-3.71598717003117,0.959114084338025,-3.87439537247117,0.00010688975405741,0.00265065528041874,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"5a2afde62b9d04102e57689fbe4ee5c0",67.8306213670748,-6.76987809574198,1.01614275053387,-6.66232976831762,2.69520422192424e-11,1.69595725664583e-08,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"62250038d999f930ffe9e1c034a5624a",27.8322985604293,-5.3474695111109,0.985021765473207,-5.42878309754096,5.6739589507638e-08,4.13952309538333e-06,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"a0bbbb723fbf224f9b65e3216ec7a186",4.40771568469354,-2.62208963344488,0.853729570776264,-3.07133514311881,0.00213103807013468,0.0300494275771932,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales",NA
"c079b0b189a20455a9aec04b6ef1327b",17.3420521660599,3.07078098461266,0.946414326263499,3.24464761299239,0.00117596049768639,0.0186511554470525,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","uncultured_actinobacterium"
"15e8f14ce26bc62c05a0430394ebaffa",4.82276156477534,2.77436593455645,0.86851331677833,3.19438502664266,0.00140129089294036,0.0215063974239688,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"1ff95e03560d86b692d05a765f5e8e4b",4.09944721694288,-2.49979822420962,0.841464516726575,-2.97077081031797,0.0029705337519164,0.038540378626668,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","uncultured_sludge"
"9457668faf53b2b520a1c86fef443039",7.12335297523578,-3.40128294440321,0.89245286838837,-3.81116254413008,0.000138314777801315,0.00325362893201785,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_proteobacterium"
"d11192ca0a9ef6a7139ce5488ac3c6e3",7.33662325030494,2.9905132481357,0.861376518902726,3.47178403695656,0.000517012074342163,0.00960383314479132,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"8b6d5be09d1fb653d9b561ed73e1b84d",27.3238589118567,-5.21055355381698,0.978785930079441,-5.32348636580225,1.01797086307489e-07,6.56982733938336e-06,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured",NA
"cbb9f8fef25ce47c8f749034136b731b",7.53904265540409,3.49294940972505,0.901075504046907,3.87642255730794,0.000106003527758979,0.00264169187494407,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacteraceae","uncultured_Rubrobacteria"
"78fb62efce4289532a596ad97d8839e8",20.6031611836629,-5.02018364392321,0.917252028969712,-5.47306899889014,4.42307794707989e-08,3.47902724775003e-06,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b",NA
"2d6bab954e8d1a78ce8486f035c6aa98",5.27876621179369,-2.92041210608819,0.883321178754815,-3.30617240515504,0.000945798738520019,0.0157654001646019,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured",NA
"d704ce4c2ab801982c56a7564b179164",9.89647097380874,3.91568195855872,0.938705734339138,4.1713625637063,3.02783655606065e-05,0.000908664977467604,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24",NA
"46896bad489f07db36d1b186360ecc83",12.7629010388864,-4.30170007299516,0.97189601068715,-4.42609088389381,9.59561088799029e-06,0.000357809668223282,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA,NA
"f3e22b92586e9fb3469a092931e4057e",10.6607151549234,-4.02755412706979,0.949000240409864,-4.24399695128669,2.19573335657349e-05,0.000708546263909678,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","metagenome"
"e9b7be11c5e788fdfae315695afa62ed",4.20703576206624,2.54611681668614,0.869929434686206,2.92680844579601,0.00342459734642327,0.0434242394002387,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"94105c43277be7bdd804f9e92e4c7021",14.1999893368994,-4.46301357413301,0.985192196341554,-4.53009432139852,5.89573594988361e-06,0.000231868240404016,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"7c90e89112bfd759f570d8a7dbf94c4f",30.8095219785964,-5.38821539404386,0.988354746301098,-5.45170184512107,4.98900519010456e-08,3.74845554134125e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea","uncultured_bacterium"
"a233ce5d735e4b045e310ac731ebaa44",5.84495580383139,3.08816829470051,0.926964436664859,3.33148519247565,0.000863838956388311,0.014740899343928,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter_polychromogenes"
"33f9cc2b2538e29bde55dbd4f80acdf1",4.30434036286074,-2.58224782615044,0.849738675583095,-3.0388728915728,0.0023746502272125,0.0325721777759884,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","uncultured_bacterium"
"3ee72af3303031cbd0ff14107edbceb1",19.5742425094963,-4.94393756054352,1.02254911965558,-4.83491449506968,1.33202878034392e-06,6.63904245569435e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",NA
"5678d344f15c00816a43c510a2541268",18.3445241182961,-4.84718583882815,1.01531033882066,-4.77409285958659,1.8051907969885e-06,8.65460044956203e-05,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17",NA
"114ecc0b54de0786dbb5cf490a7b650c",4.00177450404794,2.46123235685913,0.837215705023294,2.93978283265799,0.00328442358865739,0.0420707082577644,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium"
"516a9a6241339705e9c98831995d45d0",26.954498475636,-5.41828172760964,0.984642284531676,-5.50279204207316,3.7382327256322e-08,3.08496123620205e-06,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA,NA
"6fc27bbf639c7856de883559ebf18288",19.7797608438345,-4.95949538085178,0.9146395886684,-5.42234935191487,5.8820781312353e-08,4.22734706375987e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_proteobacterium"
"9c2ed5fe69ecba5bd06de927ce2dbeed",6.81428140035442,-3.33109928391231,0.923170516613234,-3.60832503201344,0.000308180246100062,0.00613193422477356,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae","uncultured_bacterium"
"3610aba3bd10ccfc3a6e634a5863809f",9.23475541734365,3.80895074171011,0.930128618041803,4.09507961353676,4.22023340844834e-05,0.00122801473862017,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium"
"de82da52de6c9d605f31ea8d22e78bd1",19.3690499388766,-4.92824004896783,0.950202566037823,-5.18651519698344,2.14265546959798e-07,1.26895619223014e-05,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group",NA
"593db8cce5c4b9c4b1d076f47c958fd5",3.84710029550236,-2.39111478528326,0.830539696705221,-2.87898916182922,0.00398952044440474,0.0485102558384867,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_proteobacterium"
"b05beae5f855a591186e3c9dd785876e",4.81657322765536,-2.76984853781536,0.868439546029026,-3.1894546378969,0.00142541508032404,0.0215481667097634,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_soil"
"6f15bcafbb0a29a692d8cbe66128ea44",29.1372302572505,4.32597736455073,0.88469748589904,4.88978146033118,1.00947987433724e-06,5.29346009105591e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"f115a363bd369a15c37c61c69fd29820",10.9788166864406,4.07478513091712,0.952525161366843,4.27787663379929,1.88684535945974e-05,0.00064178240131894,"Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256",NA
"2662c40b1faf31300e87c7fe94626bc1",24.6739719027361,4.95848805458848,0.953184979497037,5.20202076327819,1.9713319504725e-07,1.19562470345525e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"ec72a4d7a4f988ac86d959cfdb40c1fa",3.89687538500296,-2.4132504367325,0.832768693674125,-2.89786402282414,0.00375713444867799,0.046243068006467,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9","RBG-13-54-9","uncultured_sludge"
"9550d6500a450e2ba4527cfdbfd36a29",7.23271539379687,-3.42525650540174,0.932124708692202,-3.67467622460891,0.000238151224280136,0.0050736555890997,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_soil"
"9dc7285550c2a5fc700440a08b649713",25.3151690151651,-5.32557241889798,0.9411323986727,-5.65868567101585,1.52536633993605e-08,1.44881021796944e-06,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA
"3023bbec6b703dc791172a1c6fa99a5a",18.5495498529926,-4.86377422348828,1.01654569654985,-4.78460952615892,1.71320057965672e-06,8.29254972883838e-05,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacter",NA
"af8f9c11d0595016947a947d3f8271b6",4.97126318899818,-2.96439286774194,0.899796478944859,-3.29451485653524,0.000985917328571165,0.0161836247330084,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839",NA
"b82ff7178292a7298f932a4ecd22fe8f",30.1285361511417,-5.35519740547228,0.990745990469732,-5.40521733823346,6.47298555978184e-08,4.46369990519751e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea","uncultured_bacterium"
"5b83d23667f658564dfedf8bad7ad8b1",4.71412665469644,-2.73422934640108,0.864903008465513,-3.16131325667611,0.00157059490456958,0.0233916412710156,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12","uncultured_bacterium"
"8111052ae09430cbcf019ccb6d375dd5",4.3555636493402,-2.60214436134809,0.851730591944067,-3.05512609968455,0.00224965913710767,0.0314577336005555,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium"
"0a534b5c9c31c52d2a1819066e63977b",5.8936254073938,-3.0991084369223,0.900798067614761,-3.44040306961191,0.000580848450608551,0.0105654583157964,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_soil"
"ea51aec741d33c5643d770e45d41e48a",5.48495429755011,-2.98281058534928,0.889448974277968,-3.35354885059106,0.000797823292108202,0.0138612861917671,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group","uncultured_bacterium"
"4344da38ad886516fb6abe1dbc4fb699",4.10357179496094,2.50398773057708,0.865195331235234,2.89412996138358,0.00380210758891845,0.0466824624454036,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"e73525312e3d1ccefe8d1f448c6a7314",21.2427306937998,5.06780247193537,1.0544602370757,4.80606313424366,1.53931307734324e-06,7.56426242788354e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_xinghaiensis"
"29f88286764d1edd83d4af12e563b356",63.2318617165131,-4.65716153050132,0.884016851759357,-5.26818184657081,1.37781584563086e-07,8.66990620863219e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_proteobacterium"
"34d2b69d7e4d0c56112c70b0e229dfc7",10.4565094659277,-3.99791899573381,0.984523274170248,-4.06076636339881,4.89118992689464e-05,0.0013679027828882,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"28e0a1525c0a93e9f034fdd5c54d1f70",33.4727104558516,-3.08064433588231,1.05075992611274,-2.93182510992693,0.0033697645395532,0.0428368552831081,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured",NA
"a4044a9a306f60fde321bfda6138ebea",27.4662237274637,-5.44604293056451,0.984403967226674,-5.53232525657881,3.16013208434095e-08,2.74277670906419e-06,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA,NA
"afde3c47bcf75c893371231ee8eca215",3.53839635489599,2.24909717255686,0.780973481795069,2.87986368933719,0.00397847139542423,0.0484930387519748,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"584969a63a04645d2332990ffe490f3d",4.35918243472545,2.60603465193111,0.851732493900322,3.05968678029101,0.00221568580185987,0.0311557606887223,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA
"fea604ef536d9bbdd82acadb05bb4471",6.35765219854594,-3.2206398359541,0.876565800229222,-3.67415638975637,0.000238636543877575,0.0050736555890997,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter","uncultured_Verrucomicrobia"
"41e946cc411c328c0dc87d12a280d3a5",4.81657322765536,-2.76984853781536,0.868439546029026,-3.1894546378969,0.00142541508032404,0.0215481667097634,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"c10f63acb01dce7f94497ad7041f27cd",36.5896787660364,-5.86804684893756,1.00643175033164,-5.83054623128087,5.52462296013989e-09,6.46437324029381e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
"977e9fdb48be9d1a3cadf273a6be2ce3",10.405256319862,-3.99038530453935,0.983858684710798,-4.05585209192142,4.99518632900812e-05,0.00138926894918381,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"07ac13f8a11fe5d12880838484b848a0",38.9156689327949,-5.53596843216374,1.00574997830795,-5.50431871892986,3.70598573559517e-08,3.08496123620205e-06,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"6f9aac3f2e57fd62c103ee117fc19fb0",5.53369923836785,-2.99723162558278,0.890853527949665,-3.36444940896291,0.000766965439084801,0.0134059167373364,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter",NA
"d1b060c19eabc4d0035020f62623c209",55.9561821893373,-6.48943162236629,0.960801235990922,-6.75418742116148,1.43637975992197e-11,1.20512261857453e-08,"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_proteobacterium"
"86c612752980dcc713021c01ceabad86",13.587556922496,-4.39645204667486,0.979899224004669,-4.48663693058901,7.23562209622342e-06,0.000275940315396884,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","metagenome"
"cda9394c698ec73c4c602b1835f9656c",22.3410662230952,-5.14047291898702,0.96383019539368,-5.333380240165,9.64011506778194e-08,6.30238172093692e-06,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"4b33915947d81e364f568a8f89f42933",6.82069861186192,3.33493997375181,0.885882488175676,3.76453990034226,0.00016685602482837,0.00388867235641673,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","metagenome"
"1719d12495e08260edea21b102f3f0f0",47.3487165552096,-6.24553634249023,1.02864362666848,-6.07162303889244,1.2662388899086e-09,2.25202660530867e-07,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","metagenome"
"90bfd1ae8df85eb50b6869a63331c514",6.97129553345683,-3.36715221182215,0.926610103457821,-3.63383930226638,0.000279234816779052,0.00569096383670343,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
"8f6fd382c0ac701d81b14ae7864e3a8b",4.61168008173751,-2.69770843115079,0.8612699180388,-3.1322450426386,0.00173475022875012,0.0253858507311863,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","wastewater_metagenome"
