OTUID	F346	F347	F348	F350	F351	F352	F353	F354	F355	F356	F357	F358	F359	F360	F361	F362	F363	F364	F365	F366	F367	F368	F369	taxonomy
74e4968694d14eba8ed8fd1c4c228332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
ec42a4ced62260aa936c1939f96b7fae	0	0	0	107	0	0	0	0	31	135	24	0	0	0	0	0	0	0	43	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium
5859495cbdae498fab8e3ccc260bd81e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
597136c3f77a0aea1faac3652fe3e280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Pluteus; s__unidentified
beda32b139f7cb5ef22e933ef2dea034	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Tremellodendropsidales; f__unidentified; g__unidentified; s__unidentified
3203b75542b50f7eac33440d92d8121b	0	0	8	114	110	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	26	43	10	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
90e8fa564e0532463927d120a274484d	0	0	0	0	0	32	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
0865b260d3c7892aef4661007a57b2d0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
13c3c9d92793e2dd3aed36b884b761fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	134	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis
a57466db319e2598bf16e77a6c32f51e	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	93	182	125	0	126	181	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
d21b921bbca2967eee416f2a9c5b6f07	0	0	0	0	0	22	0	0	0	0	114	0	0	0	0	0	0	0	0	264	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
1a9317d834f6ecb43a25d620942fe8f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	74	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
50b720e06721df469880fdbd2c2d2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
b977d87f063c513f89d96fb42a94186d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Ramalinaceae; g__Ramalina
e980b0ac68efec8200ae05bfb479b9c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae
f06925573b96aaf714db8b80e230b259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
5ac0836f7bfc4944d868d71ade911070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
741aee4c27ddc82a6eb2ebbb5e34a8e4	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	38	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
38321c6f7b12ed82cc3ab4df3b95d435	0	0	0	0	0	6	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae
af2ee73dd68b71c512f54b7bafbfaab9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	104	74	106	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
6980c4b756e57d5c165df3d30716d9ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
0c893c7a060cf0f1df32aa22fb387bdc	1	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS11; f__unidentified; g__unidentified; s__unidentified
16aeab4dca92b24b81e4e379362b2b71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hydnangiaceae; g__Laccaria; s__unidentified
260e53195efafc47492621df2d26a7b9	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
03de46aeac8a5a4ca097b24268b9a861	0	0	0	0	0	14	45	15	0	49	19	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
61804354c24a952d3c0d40e6bba6ac31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae
479c40874e2a4e278bc1a4b6dc0d3cd6	0	0	0	0	0	0	0	0	0	23	24	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
11cd26a9ba762dc7e80d1187053d0822	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae
b2df9aebae6f668e47f0f41451b9eaae	0	0	0	0	0	742	2924	1483	4080	2930	874	0	0	0	0	0	0	2	153	238	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__unidentified; g__unidentified; s__unidentified
c460ac56fddf8c4fc2a7b1c8b86cddbb	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
e716b0d4e29c45d3078c05b74c39925e	0	0	0	0	0	157	0	318	30	39	40	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
d612183ec3b6985415e7fec3761bf697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
f7663adf5ff0bb58a52f5686a8867141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
9b0c696555d8a8486999b652bfd9afd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
e79197a7e9100cde77de7c8f95c6f957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
c74e4aa25e7e0ea459960aba3edf9ffc	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
a46569b2e3babded72a392968958c9eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis
b8e2af7e469cc9fb525f77c35f9e8bf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	14	k__Fungi; p__Ascomycota; c__Eurotiomycetes
33b21dbd8685a4174c0d1ee76f9d2e14	0	0	0	0	0	217	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
88cfa3de4c5d457c1bcd2a756364545a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Hirsutella
97244e1364de55c47056ce52d69ab12e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis
f4062c8e8e2d745c77308916320a479c	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Agaricus
4674a4a800a0108e93f70b8948a05bca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	111	19	0	17	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Tremellodendropsidales; f__unidentified; g__unidentified; s__unidentified
c0d5105f4ef444baaad16907078bb2e4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes
f0f21da1642f09518abe2c0af220e0cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
7b4d625826c336d8bf29be346dd551da	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
d96f5f19f835be62bbb67f2b852e0895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
6b1c8a91741e173de4c8e3a5ee6cb78b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified
b63249887881ceb69da4c6257d572769	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Kodamaea; s__Kodamaea_ohmeri
4351173a86e7fd05fdf8c89634126bf0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
d3c049bcf153a7367c8c3fd25a964841	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Trichosphaeriaceae; g__Nigrospora
0c3010048406da008e2498bc08f1f941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	25	0	13	0	5	k__Fungi; p__Ascomycota
f2d9849771625cb531e158cc0526d09c	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
a7ebc9675ce2365b4111869007f2c0ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
634adb2c4ac5ec14cc26149331fa68b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	36	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
713f473451bde3a4e3e6c73bdb614a15	0	0	0	0	0	552	343	349	598	28	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
71f5a10edfebe211a47cef36d162d72a	0	0	0	0	0	0	46	0	22	0	0	0	0	0	0	0	0	0	0	0	41	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae
7d75fa71f90a2c7a770cc99f23123fb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
9f74294d97aa13d6781b4a9f04dc2c2e	0	0	0	0	0	154	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
9a2e60ef9130378e59d3380925b320f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae
f147613d60e90903395bb257e46f6b00	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma
7df60fdfd586b078fed5bb0271d9fc92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	101	11	0	k__Fungi; p__Ascomycota; c__Leotiomycetes
6d3e9f891521350e8e2d7170138f9660	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sarocladium
dfd20da5aa5ccc71b910c51460fd19f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Gymnoascaceae; g__Leucothecium; s__unidentified
e465216c255010b736173584c51c8df7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
a8b11e8ea728fe393094145759830723	0	0	0	0	0	16	0	5	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
023477cbcd42dae82aad76519828a7da	0	0	0	0	0	16	46	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
222ed54f65f99dc22b289d0d3cacd467	0	0	0	0	0	202	92	135	0	76	37	0	0	0	0	0	0	0	142	27	68	0	14	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
6af1dc67ce1eb94aa93faf471fb23219	0	0	0	0	0	4	0	0	0	11	22	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
409a5d5c695fe57a644c9d4b7172bdbe	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Hygrophoropsidaceae; g__Hygrophoropsis
cb67bc56e52be5230a97544d653f693f	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
6a30115528b154044431beed9ac07780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	k__Fungi; p__Ascomycota
399b66e8f64ce5bfdd2ddaf2c096c3c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
220f564040edfcf67b0e80514a870eb6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
cead2e3e8db2f9abd2baebf5421b908e	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	4	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
004c1cc6d5b9ea289526f319048dd5b8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Phanerochaetaceae; g__Phlebiopsis
13a2505b6b02416a75307175915c934a	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
fa68ed49b7bfe7c762de62bf839d2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
e967ec1331a2f935b9121dd52be37a35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__unidentified
37f73891c60df92b13606b8678efcaf2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
b78bd3453a1bf5c7ecf23b12b0a12bb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	76	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
02566a93ef9c73ef18591c895ba74ec0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
099d615af628e80bec0598afbd3b1a1d	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium
6203a381f27a6ed493a40bc5e599ecb5	0	0	0	0	0	174	330	412	647	474	532	0	0	0	0	0	0	0	24	0	0	0	0	k__Fungi; p__Ascomycota
f0405cb199a2119eb29c5f0737de251f	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
b7b183e2bafc91bb8fc77464dc10f43b	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
0b695bbadab8a2f0d6c9fe88721728f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
892890885b7fbd1465dcda88cc604de1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
b552b55547f8d4ebeb420efd5c625f83	0	0	7	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	15	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes
939442707a432026d750594a60e90ff0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
312c2363665947c2176fa90e85ebb537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Chaetospermum; s__unidentified
4d45a879b2d1dcfcb471591d05c678cf	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Lachnocladiaceae; g__Dichostereum
8c9e2f3e308a0942a028aa155500b9ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Pluteus
bc82c51b970bac41844311ce3327affd	0	0	0	0	0	0	0	0	0	34	0	0	30	0	0	0	0	0	82	31	106	0	41	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae
f2ad64b808e08a1b20fcce8e2bf410c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae
cd3a647b9b9fa231e063b514802b0c8c	0	0	0	52	0	0	652	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
e3dd2e80b2ad8f56de68540cdb23a2db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
65f18779352b4e89a771f39e6e620fc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__Sporothrix
0da87c0e0f88d8ca755bd51e8bc70610	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
24b5dc5dcc125cffb566d70e224503a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
84868a3b2a1618f19ffdda0b54a425a6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__unidentified; s__unidentified
ba179e8edd30e0d507f2d3802c5e20c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	13	33	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
8e2ddd9f144b9abab090e6d542a505ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified
f8badb3a48ede5ec4f35dbd3a3e75f64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	k__Fungi; p__Basidiomycota
9d4709c1849cfedaabfe1fcc036ff320	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus
888b299c3b4f057ad8fadfa21e0d8d2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae
aa5cb4d06868b307954bcf41fcb7db0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3233	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales
32bdb8fc25fe63123be8d26fc7d7ff7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	3	0	5	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
e8d1685de200079e3000a6542c1a4c96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
5ed663614e903a8f987b5c7ea3a70829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	37	28	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
ed1591d7c4fdcc2c99a279ff45846dfa	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae
f7613bf0121adf8714ba311151fe3492	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	6	0	0	242	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae
6b53b2760ee0bb11105c94b2195ef3c4	0	0	0	0	0	0	0	66	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified
1ff23191026f140875e817a7f886532b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified
2935f14b61b0c3f219a516c5912de3a5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	166	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
c749be273ca19f4ffacc0ebf0dbdacd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Exobasidiaceae; g__Exobasidium
c3f1a08c57c97e6b54022f995ffde0ad	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales
e536febdf0e409d4b6b1f73dc5d133c2	0	0	0	0	0	0	0	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae
c98d3425ee52d088b324cc73d70145fe	0	0	0	0	0	0	0	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae
b3b1d0f2c015d493731ac6be60576178	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
c2c793d8acf62a344cbd185c0fa713ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	k__Fungi; p__Ascomycota
8490fe91ad77ba0b9ec9e025e8c88525	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
